event_id,event_type,effective_year,event_date_est,event_date_precision,evidence_status,confidence,source,parent_ck,child_ck
001b4f47-1e20-4917-98f6-b25a7138951c,NEW_DISTRICT,2022,2022-01-01,YEAR,OBSERVED,1.00,55cfdfe4f742,,
0022f420-a92f-43f6-ab84-be7419e53e73,NEW_DISTRICT,1954,1954-01-01,YEAR,OBSERVED,1.00,b2632b5e280f,,
00525c22-1a80-41d1-aa8b-bc70ed994752,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,2b79d83f649f,IND-000364,IND-000447
00772328-768d-49cb-84f3-f70debc83d68,RENAME,1951,1951-01-01,YEAR,OBSERVED,1.00,6fb99b896e3f,,
009aa08c-0639-4867-9e65-a4222fcedb37,NEW_DISTRICT,1972,1972-01-01,YEAR,OBSERVED,1.00,89ac354e410c,IND-000108,IND-000432
00f07bb3-21fa-4456-820c-128f80d764ae,SPLIT,1953,1953-01-01,YEAR,OBSERVED,1.00,bf032fc974f4,,
00fd30f3-159b-4782-89b2-05a3f3e8e632,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,5b6909bd75f0,,
010a97d3-a255-4fd8-a610-fa81e819f64c,NEW_DISTRICT,1956,1956-01-01,YEAR,OBSERVED,1.00,c8bb874c5a82,IND-000143,IND-000322
010b7fd8-bc16-4959-bb0c-5ad3acba19e5,NEW_DISTRICT,2022,2022-01-01,YEAR,OBSERVED,1.00,b6a98698a54b,,
0110aee8-99a8-4d53-b456-593c60f4a4d2,SPLIT,1957,1957-01-01,YEAR,OBSERVED,1.00,dc9df79db7fd,IND-000212,IND-000335
01c15e1c-06f7-4669-bba3-c4d9cd16f90f,SPLIT,2008,2008-01-01,YEAR,OBSERVED,1.00,e4a13c208675,,
0241db55-cbcc-471a-97c1-8fef3f4df2eb,SPLIT,2001,2001-01-01,YEAR,OBSERVED,1.00,f66c0c2624fc,,
02426a43-405f-4db0-b68f-ef5e75b9c7f9,SPLIT,1972,1972-01-01,YEAR,OBSERVED,1.00,6826a0c48f75,,
02617eb3-e659-4a95-89bf-7b6abb75b754,SPLIT,1991,1991-01-01,YEAR,OBSERVED,1.00,a02245047984,,
0271f61f-a9fe-43da-80e2-50c0b02ec05d,NEW_DISTRICT,1992,1992-01-01,YEAR,OBSERVED,1.00,20fec8578abc,IND-000601,IND-000600
029b70dc-ef7e-45b7-8a28-f815036b0677,SPLIT,1972,1972-01-01,YEAR,OBSERVED,1.00,1186f45163b1,,
02cd6089-51cd-43d0-9c64-a967f6d14876,SPLIT,2015,2015-01-01,YEAR,OBSERVED,1.00,5f20d8e2bd1f,,
04af41e0-082f-4f6c-a530-5973f35c0b8d,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,aabb4b039d80,IND-000816,IND-000825
04c1734d-f090-4535-81c8-a5bd38e42035,SPLIT,1987,1987-01-01,YEAR,OBSERVED,1.00,a81385c4fd55,,
04ceb673-eba9-452a-8a7a-5905d00b86fc,RENAME,1961,1961-01-01,YEAR,OBSERVED,1.00,66e2657f2668,,
052000a0-5d2d-4004-a184-0f61ac93f8a4,RENAME,2001,2001-01-01,YEAR,OBSERVED,1.00,546496a5ba93,,
054634ab-1e42-4f94-9d46-10a2f83c9c4a,NEW_DISTRICT,1994,1994-01-01,YEAR,OBSERVED,1.00,c13cb04df863,IND-000474,IND-000581
0585ef2a-050d-4878-8ec8-23abda9c4d40,NEW_DISTRICT,1987,1987-01-01,YEAR,OBSERVED,1.00,c1ce8ff8705b,IND-000503,IND-000500
05aab76a-c10e-49bb-a1ce-d80e199a29b2,SPLIT,2007,2007-01-01,YEAR,OBSERVED,1.00,bd8533deaf3c,IND-000360,IND-000762
05afed2e-bb89-49df-81de-7d1e6ae7e698,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,8697ac08b3dd,IND-000559,IND-000556
05bbbd6d-38ea-483c-a8b6-ba9f8a0dca8c,NEW_DISTRICT,2020,2020-01-01,YEAR,OBSERVED,1.00,63b6477755fc,,
05ec14fc-0900-4074-aae4-6f1d071a40f2,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,5b6909bd75f0,IND-000341,IND-000402
0615b53c-a108-4335-a439-b3f7515a7614,NEW_DISTRICT,1966,1966-01-01,YEAR,OBSERVED,1.00,e8b9567f1668,IND-000367,IND-000368
06821f2f-ea96-45fc-b88e-17993bd3cf3f,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,40fe12259ae0,,
068bbd76-ca45-4289-8de9-401677229cbf,SPLIT,1979,1979-01-01,YEAR,OBSERVED,1.00,95ec2f91aa31,,
06c0d543-b6fc-402a-9269-29f73641345d,SPLIT,1983,1983-01-01,YEAR,OBSERVED,1.00,d204ba7b69ab,,
06f2add2-617c-4513-a87c-0262e7941a82,NEW_DISTRICT,2012,2012-01-01,YEAR,OBSERVED,1.00,4c7b1cf46066,,
073f6657-8245-4773-897c-51c868d87e52,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,ebc1282a359f,,
07600426-793b-4f51-9864-292e8c8c1634,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,bf707cada025,,
07672b87-cd01-4597-a8ad-9ccf125488cc,NEW_DISTRICT,2014,2014-01-01,YEAR,OBSERVED,1.00,9058669ed917,IND-000314,IND-000874
078f48f0-e028-4080-9a5c-c8f2c1f08481,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,96959c06acc4,IND-000686,IND-000685
07c1b9ef-1b88-47ec-a73b-160c7a598866,NEW_DISTRICT,2018,2018-01-01,YEAR,OBSERVED,1.00,2dde5892aaa3,IND-000841,IND-000888
07c51b37-67b3-427b-b6c9-707dbe1c083a,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,6f9f311f3029,,
07c6c190-c97b-4720-bdf9-c1c3fed2965e,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,23014b934bcf,,
07e4cab3-7f35-471e-b3cc-b070ae8f90eb,NEW_DISTRICT,1993,1993-01-01,YEAR,OBSERVED,1.00,7e5b5a459ae3,IND-000231,IND-000644
07f4de91-4b08-4313-8d25-490d83e9a6ba,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,44798eff1f9e,,
08126cfb-ac02-4539-b0a9-341f79057b68,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,1d818e49349d,IND-000753,IND-000871
089f4409-b14d-4cdb-89dc-78819baa9a33,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,0ad959805ff7,IND-000117,IND-000359
08ba2767-5a0e-4f5b-8b41-80d83960d2bd,SPLIT,1970,1970-01-01,YEAR,OBSERVED,1.00,78f434e41aa7,IND-000131,IND-000354
08fbbcc1-9b01-4f23-bd57-47cca900d702,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,cf87104b3060,IND-000318,IND-000400
090a2a30-449d-4d44-b174-6d916b2f8a49,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,3c669bbbe711,IND-000117,IND-000444
090cd293-9588-4266-a8e8-4187f57e0dd0,NEW_DISTRICT,1991,1991-01-01,YEAR,OBSERVED,1.00,767a8717faaa,IND-000360,IND-000623
091cf6ff-fb4c-4670-8e44-0333ee33ab19,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,a4561b05f177,,
094b5618-692d-42f3-95af-11a67cf687dd,SPLIT,1991,1991-01-01,YEAR,OBSERVED,1.00,7e03b432d86d,,
0971cd6b-f135-47f8-b914-ce14659a2d82,SPLIT,1981,1981-01-01,YEAR,OBSERVED,1.00,e69e0ee73e42,,
09924361-de6d-4cfb-a5f8-ec18340a9525,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,7cbee166bd7a,IND-000811,IND-000822
099a3a41-8311-4035-ab39-ba8031b0a7c6,SPLIT,1983,1983-01-01,YEAR,OBSERVED,1.00,69b0c45cf89a,,
09dca6c3-ba5b-4a46-a4cf-84d5c3cd98df,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,af26e0863558,,
0a2928b3-9b6b-450a-b9c3-b71472e1d830,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,d806dc66bbf5,,
0aab1525-5678-4cdc-b99a-5d8c63bcd364,NEW_DISTRICT,2006,2006-01-01,YEAR,OBSERVED,1.00,3d148b9b2bcd,IND-000317,IND-000731
0ac53694-1003-43f9-b130-fd008e1394df,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,5f60b0c8d092,,
0ad75e94-a14b-467d-820b-a25c432e4e5b,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,4f15d8ea7741,,
0add88ea-b4f2-418b-a228-dc650b58d9be,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,7fdb204d2e60,,
0aee44d9-4a09-44d0-b5f5-6706cbbe1d8c,NEW_DISTRICT,1990,1990-01-01,YEAR,OBSERVED,1.00,a9fcca6a4890,IND-000124,IND-000632
0b064fac-c400-4023-b045-5c3e1e5f3b29,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,b5e8b448052d,,
0b440c4d-9646-4b09-9862-97c102098b57,SPLIT,1974,1974-01-01,YEAR,OBSERVED,1.00,c455ba3db273,,
0b509387-7355-43b5-9ba0-d81eae13ad22,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,a6524e1e598e,IND-000116,IND-000595
0b71a670-920d-4278-b014-d7a5c5f35fc4,SPLIT,2017,2017-01-01,YEAR,OBSERVED,1.00,1da0e11e6180,IND-000602,IND-000890
0bcacd7a-a116-4224-90c4-ee028f75d1cb,SPLIT,1991,1991-01-01,YEAR,OBSERVED,1.00,110d18b0fdd4,,
0c159886-6d3a-4135-b0cd-d8765ac2f5bc,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,618bea30ec09,,
0c54624c-1cc8-4cb8-8306-edc8451a5426,NEW_DISTRICT,1958,1958-01-01,YEAR,OBSERVED,1.00,9dc37a806780,,
0c6f5af7-4864-4f6f-ab43-4a238fcd36f0,SPLIT,1984,1984-01-01,YEAR,OBSERVED,1.00,b9066945308c,,
0c94727f-67d3-42bf-83f8-ae68070d8839,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,3743673fef0f,,
0cdca7d0-0c22-40aa-9b75-1dfae314cd0d,NEW_DISTRICT,2017,2017-01-01,YEAR,OBSERVED,1.00,56dab2fa4965,,
0ce84210-38a0-40fb-8cc4-4f9f08d3d343,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,d70d4ce81e29,IND-000697,IND-000696
0d2afe3f-8189-4318-8ea3-0dd0d1dfb3ab,SPLIT,1969,1969-01-01,YEAR,OBSERVED,1.00,b77758319ab8,IND-000130,IND-000346
0d878470-4f4d-47ed-84d9-adfb86691a70,NEW_DISTRICT,1965,1965-01-01,YEAR,OBSERVED,1.00,63f15c5045c0,IND-000218,IND-000350
0dd8891d-043d-4532-aa25-2afd3b1d2585,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,f0e994541d4c,IND-000295,IND-000578
0e4acfbe-ae21-430c-b977-746f67ee8368,RENAME,1991,1991-01-01,YEAR,OBSERVED,1.00,115049b233bf,,
0e66ed3d-e143-4d1f-8627-4779db8cc5cb,NEW_DISTRICT,1977,1977-01-01,YEAR,OBSERVED,1.00,5c5734c2b6af,IND-000110,IND-000922
0e8cf764-b5e9-45b1-838c-83f760774456,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,af86e7e58e11,,
0eaa62db-9625-4a1b-b917-2ca77df089a7,NEW_DISTRICT,1989,1989-01-01,YEAR,OBSERVED,1.00,7eee269287a6,IND-000021,IND-000510
0f0ddbab-792c-4904-8b82-81d4eec82ab1,NEW_DISTRICT,2008,2008-01-01,YEAR,OBSERVED,1.00,f4ba249a229f,,
0f54f041-8bbf-44ed-bc90-337c5d71c2ea,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,b2bcfe774805,,
0f5b8b88-8075-469e-9104-009e96ecfb21,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,74307a55daf8,IND-000390,IND-000608
0f9be379-bc69-4765-bd3c-2364589d8c2e,SPLIT,1989,1989-01-01,YEAR,OBSERVED,1.00,5d829792b11a,,
0fb258cb-907c-48e0-bdce-29a85c897056,SPLIT,2017,2017-01-01,YEAR,OBSERVED,1.00,60a19ff6ac9b,IND-000407,IND-000883
0fbacdf7-ceaf-4c70-9557-068b0f7b6ec9,SPLIT,2014,2014-01-01,YEAR,OBSERVED,1.00,9058669ed917,,
0ff9eb50-e72f-4abc-8769-0196e4e23490,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,04d4da5baaa9,IND-000820,IND-000810
101875e1-333d-4002-8843-0fdf209f8a5f,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,7fdb204d2e60,IND-000806,IND-000815
1061e238-b641-4835-b5df-d1cd49946ff3,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,29f67bec706a,,
10838c1c-33af-4484-ba5e-216cd0bb25c6,SPLIT,1994,1994-01-01,YEAR,OBSERVED,1.00,7486c11ad94a,,
109e157f-9741-43b3-9fd4-86f978124e85,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,bf49126605df,,
10ad8586-0c4b-4973-b820-283218834f06,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,400aebfe9c5d,,
10c24980-cf68-48fa-b574-0d21a41fd220,SPLIT,2007,2007-01-01,YEAR,OBSERVED,1.00,47d8ff3aed0e,IND-000662,IND-000697
10e5f44a-daaf-4b61-8d8c-9958d768501b,NEW_DISTRICT,1953,1953-01-01,YEAR,OBSERVED,1.00,ed0f2c50eb37,IND-000016,IND-000331
10ed26e7-2924-4b7a-bafb-14c01276cc82,NEW_DISTRICT,1994,1994-01-01,YEAR,OBSERVED,1.00,7486c11ad94a,IND-000076,IND-000561
1119b82c-06a2-40aa-ae2e-08d56c71f288,SPLIT,1980,1980-01-01,YEAR,OBSERVED,1.00,1cf38fa44576,IND-000335,IND-000380
11378c49-1387-4f7e-8457-b5822eb43241,NEW_DISTRICT,2008,2008-01-01,YEAR,OBSERVED,1.00,e4a13c208675,IND-000087,IND-000744
116466c9-78fb-400d-9402-de3ae17a3088,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,e63dfceea59b,IND-000816,IND-000824
118c5ddb-b533-45dd-bd8e-c32c20acdc6e,NEW_DISTRICT,2005,2005-01-01,YEAR,OBSERVED,1.00,79d9c9e83f24,IND-000456,IND-000742
118f6407-0d82-4eb9-8113-3189ce0ff00f,SPLIT,1999,1999-01-01,YEAR,OBSERVED,1.00,e8525ad3516f,,
11bbe28d-55f2-4c6e-be27-abd4d3275574,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,5a3295cfcc05,,
11bf4916-7756-4f7c-8fbf-9e56b8823492,SPLIT,1977,1977-01-01,YEAR,OBSERVED,1.00,037ccf410cdd,IND-000110,IND-000438
11c38136-c469-42d5-a945-8c60f652fd9f,NEW_DISTRICT,1991,1991-01-01,YEAR,OBSERVED,1.00,e3b750cb6e5a,IND-000497,IND-000621
11e198e8-cbdc-4faa-834b-7320bbea442b,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,8d892b28344e,,
11e5cc63-bdd2-4d1e-9261-d00bcce23c70,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,0f7c4bd0e907,,
12285a8c-16ad-4415-85d5-0f66c139cea5,SPLIT,1994,1994-01-01,YEAR,OBSERVED,1.00,0d6807df0661,,
123781cf-36c7-45c2-b716-4d55980ce69d,NEW_DISTRICT,1956,1956-01-01,YEAR,OBSERVED,1.00,84c883d07e3f,IND-000143,IND-000340
1240e309-fc1d-46a5-b2fa-5aaeb9124ca9,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,a1f4cc1245a2,,
1269ac1f-35d2-49ec-8709-556f3dca81ce,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,abf69f9243dd,IND-000390,IND-000609
12be5a01-c054-4153-9568-8dadc2a2d037,RENAME,1981,1981-01-01,YEAR,OBSERVED,1.00,a33082c987b7,,
12d861b9-5914-4177-bb5c-5da08935d364,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,ff073b081084,,
1317f72e-85e8-452a-ab53-b2fd73a8cc57,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,489c38ba8bf9,,
137ecd37-62c0-43aa-a66a-1b602d636994,SPLIT,2015,2015-01-01,YEAR,OBSERVED,1.00,14b82befac32,,
13a8ad42-5534-42eb-b270-72b7372c1090,SPLIT,1991,1991-01-01,YEAR,OBSERVED,1.00,610fa6dfc44b,,
1426f5bc-9d52-42a6-aeb3-f1ffa13b100f,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,768f0e6ecb97,,
14364838-1057-4f6c-851b-51c86f216901,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,cda20afa4d4a,,
145c918e-4a1d-4d6a-8b88-2595805fd618,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,5a5c467ee150,IND-000271,IND-000575
146849f2-c70e-43ab-b5ab-e0e69eb264ae,NEW_DISTRICT,2015,2015-01-01,YEAR,OBSERVED,1.00,91a7322f8c5b,IND-000021,IND-000864
14a8385b-33b0-4eaa-9c35-3784fec1d69e,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,1d36c7e57619,,
151bed2e-2591-40a8-b249-561c7383bb93,RENAME,1971,1971-01-01,YEAR,OBSERVED,1.00,aa48580f9c17,,
15400476-0346-4bb8-b6bf-375d69290dc3,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,4a05a7a754a6,,
1584bacc-0738-41fa-aa15-f85da7b8e9f0,NEW_DISTRICT,1991,1991-01-01,YEAR,OBSERVED,1.00,47055b4ec59a,IND-000470,IND-000565
15cc9080-5d4a-498a-b3d0-bfeada3829a9,NEW_DISTRICT,1985,1985-01-01,YEAR,OBSERVED,1.00,2b01de86a08a,IND-000019,IND-000421
16063ddc-5dd0-4d33-b3a4-d92eb8dbe0cd,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,44be249b8434,,
167628a2-6f5f-4a1f-9dfd-898fb74a71b9,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,2d725042e5c4,IND-000109,IND-000436
169b5e3e-19a0-43cb-9fb9-0a7d9ff2656b,SPLIT,2011,2011-01-01,YEAR,OBSERVED,1.00,064819ae49fa,IND-000263,IND-000859
16c04ef6-6f8e-44f6-b2b5-3024a7859407,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,30174acca206,,
17278792-3f54-45d4-95e6-230db2785972,SPLIT,1992,1992-01-01,YEAR,OBSERVED,1.00,781bc27d4d81,,
173bf2fe-208f-461d-93b5-f1eada2f986f,NEW_DISTRICT,2006,2006-01-01,YEAR,OBSERVED,1.00,b94f20367e07,IND-000427,IND-000726
1741867d-8975-4130-8136-8132eaf76a70,NEW_DISTRICT,1998,1998-01-01,YEAR,OBSERVED,1.00,bf9d1f7bf4f8,IND-000396,IND-000613
175a3988-d6d1-486c-b789-93495960536c,SPLIT,2011,2011-01-01,YEAR,OBSERVED,1.00,064819ae49fa,IND-000264,IND-000859
17624995-164f-402a-93b3-ddcf378fa923,NEW_DISTRICT,1983,1983-01-01,YEAR,OBSERVED,1.00,69b0c45cf89a,IND-000022,IND-000423
17f316e5-9e67-4fba-adad-1e938854af05,NEW_DISTRICT,1972,1972-01-01,YEAR,OBSERVED,1.00,6e6ca1d340df,IND-000403,IND-000404
184c66ad-6d32-4fee-be48-9433df36b72c,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,addfc69e3aec,IND-000680,IND-000850
184fb9f0-dc9a-4931-8aae-5f1701e1ea3f,NEW_DISTRICT,2007,2007-01-01,YEAR,OBSERVED,1.00,6b8fcc9d002d,,
18526e7c-8c7a-47c0-8673-909aff139a35,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,63fe1fd12e37,,
185f6f40-f576-4ee2-add8-55f6629312fc,SPLIT,2015,2015-01-01,YEAR,OBSERVED,1.00,91a7322f8c5b,,
1874ef8b-25d0-490f-8e58-e6d9c2926679,NEW_DISTRICT,1952,1952-01-01,YEAR,OBSERVED,1.00,b5e5ae542adf,IND-000186,IND-000912
189cdb87-6d9b-4afd-b8c5-04a326f2f4eb,NEW_DISTRICT,2003,2003-01-01,YEAR,OBSERVED,1.00,4e09931783f2,IND-000666,IND-000774
19152a7c-fd4b-4b9a-bd27-d8ee7b4fcbf8,NEW_DISTRICT,2019,2019-01-01,YEAR,OBSERVED,1.00,4edb90dd8b5d,IND-000396,IND-000896
19210377-4e13-4373-a0f2-65d1a4488d6c,SPLIT,1989,1989-01-01,YEAR,OBSERVED,1.00,b59df392d868,,
192c9eed-4e35-47f0-adbc-b7a05de3277b,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,074ff7b44091,,
197b80a4-b5b1-429f-a17a-c5f2ae45b991,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,95658193188d,IND-000391,IND-000840
1983caa5-bf02-4e89-b62b-7fe4f947faf5,NEW_DISTRICT,1998,1998-01-01,YEAR,OBSERVED,1.00,63fe1fd12e37,IND-000706,IND-000707
1a0bafcf-91d8-4371-87bd-8aa6b7a6dc22,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,f6c25108ea99,,
1a1b6542-3b48-4bbb-ad35-2d967d1b443d,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,84c11a7ff072,,
1a9655ff-d92b-4839-bcf9-d008f7d311c2,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,decfb084f11a,IND-000116,IND-000554
1ad8a143-61d6-4109-9747-1d1c254b49cd,NEW_DISTRICT,2017,2017-01-01,YEAR,OBSERVED,1.00,1da0e11e6180,,
1b7d3429-cbff-451e-87a9-5f876557d467,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,8697ac08b3dd,IND-000116,IND-000556
1b848d42-0a71-4cf3-a615-5ef31de0be76,SPLIT,2003,2003-01-01,YEAR,OBSERVED,1.00,af26e0863558,,
1bc64c76-a024-4a9e-a072-331b65a996ed,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,bee845215b74,IND-000381,IND-000524
1bf8425d-1f71-411f-876d-d4854b6f3a1f,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,817b7df6e0f9,IND-000141,IND-000936
1c48a361-0353-4614-b943-ef474f915743,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,92b48d77b1d2,IND-000684,IND-000683
1c57d946-6ca3-4257-89c2-0292c0d09754,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,13785847155a,,
1c60d5b6-22d6-42c9-9ff0-8e43691b91b1,NEW_DISTRICT,1960,1960-01-01,YEAR,OBSERVED,1.00,3d21abc7b0c9,IND-000128,IND-000320
1c7f06c4-e853-4cda-a9b8-ce7601a872b7,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,9fb3f5324e25,,
1ca19213-d6bb-4419-8b30-398ab1b32104,RENAME,1951,1951-01-01,YEAR,OBSERVED,1.00,686b309df462,,
1cb60171-22b6-46cd-9430-a1100dcf1ac5,SPLIT,1976,1976-01-01,YEAR,OBSERVED,1.00,283447acbda3,IND-000024,IND-000393
1cd9069e-c16e-41bf-955f-22f7d599cf99,NEW_DISTRICT,1974,1974-01-01,YEAR,OBSERVED,1.00,dd2d53d2e895,,
1ce29893-3b8d-4ebf-816d-67201d636c64,NEW_DISTRICT,1992,1992-01-01,YEAR,OBSERVED,1.00,e7c7d9513ef8,IND-000403,IND-000538
1cef362e-4187-4076-a84d-155f5464f015,SPLIT,2008,2008-01-01,YEAR,OBSERVED,1.00,27e753de6cbb,,
1cfcd184-ddf2-4b6a-8a5c-9e03d306ab8e,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,09e815bdfcb0,,
1d468113-3453-44ab-ad26-5084dc45dabb,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,15225eb7398b,,
1d8b60e0-d3e1-4253-9476-7c4308e0bae9,SPLIT,2018,2018-01-01,YEAR,OBSERVED,1.00,cbc80b195901,,
1da26724-b6e7-4257-be1b-2d960a553e8f,SPLIT,1974,1974-01-01,YEAR,OBSERVED,1.00,1d818e49349d,IND-000347,IND-000871
1e446766-a638-40b2-b004-636104a2ff10,SPLIT,1991,1991-01-01,YEAR,OBSERVED,1.00,a9d6c328a91c,,
1e44f04c-7faf-454f-a1f6-40e026e9a2c3,SPLIT,1985,1985-01-01,YEAR,OBSERVED,1.00,1df972c05ea8,,
1ef05969-428e-42b4-9598-5cfafd994032,NEW_DISTRICT,2009,2009-01-01,YEAR,OBSERVED,1.00,64e8083c1942,,
1efab99a-bc07-4594-a0e1-77e31cc7a1a0,RENAME,2011,2011-01-01,YEAR,OBSERVED,1.00,29445a0bccaf,,
1f03778e-a60b-4cb0-83a3-58a1d82dae17,SPLIT,1993,1993-01-01,YEAR,OBSERVED,1.00,5c98b79c80b2,,
1f1fbd6a-3972-45e0-b606-661202eb26c6,SPLIT,1970,1970-01-01,YEAR,OBSERVED,1.00,7ec92d25630b,IND-000131,IND-000353
1f493ed7-2f20-483d-baa4-58d4a068ab3a,SPLIT,2001,2001-01-01,YEAR,OBSERVED,1.00,9031159ae2b7,,
1f8ffebe-049e-45f2-a5c4-3fda2d4fe2d3,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,a688df1e3a6c,,
1f929630-8e04-4cc9-a267-f18d2d0c517a,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,66c396d98fa7,,
1faf98a1-20b6-42f1-be2d-afaf3bee3622,NEW_DISTRICT,1995,1995-01-01,YEAR,OBSERVED,1.00,aaef55b8c5f0,IND-000363,IND-000549
1fb3e2c9-713a-4bc2-b871-374f78e7b50d,NEW_DISTRICT,1964,1964-01-01,YEAR,OBSERVED,1.00,0438a8c45b0c,,
1fc5b22c-9ba3-4961-8570-caba2f0933d9,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,ec01e5fb46ef,IND-000366,IND-000550
1fcc5483-e8cd-4c87-a8b5-4ed1e30a1586,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,96c50907964b,IND-000069,IND-000562
2002f075-abd7-4156-8c44-cb5a5c90031d,NEW_DISTRICT,1998,1998-01-01,YEAR,OBSERVED,1.00,213f1cf526f2,IND-000676,IND-000675
2015d866-1a6a-4854-9944-99583b5a2d81,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,b934366c5ca9,IND-000806,IND-000819
2054b337-dac8-45f6-b6eb-b2f97dd08d9a,NEW_DISTRICT,1998,1998-01-01,YEAR,OBSERVED,1.00,a0273220210b,IND-000670,IND-000671
20654473-f8fd-4cac-8d7d-dbfa672fc712,NEW_DISTRICT,1989,1989-01-01,YEAR,OBSERVED,1.00,5d829792b11a,,
20a0b42c-f85e-4c24-8db3-021f589e15ce,NEW_DISTRICT,2013,2013-01-01,YEAR,OBSERVED,1.00,416fb84b8a83,IND-000096,IND-000851
20c8ace7-3c07-4213-a4e9-a77b1dc8f1ef,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,ea4a7ab83d21,,
2108058f-13ce-41ea-8b62-b3908d23310a,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,fe9afdf6bd28,,
