event_id,event_type,effective_year,source_ck,source_district_name,source_state,target_ck,target_district_name,target_state,source_snapshot_id,target_snapshot_id,source_area_before_km2,target_area_before_km2,source_area_after_km2,target_area_after_km2,area_transferred_km2,area_received_km2,area_relinquished_km2,raw_transfer_weight,statistical_weight,coverage_score,overlap_excess,area_measurement_method,measurement_status,crosswalk_status,relationship_type,evidence_type,confidence,normalization_method,distribution_assumption,pipeline_run_id,area_retained_km2,overlap_area_km2,unaccounted_area_km2,net_source_area_change_km2,net_target_area_change_km2
c8f69520-688a-4298-9116-0e4f2d94c621,SPLIT,2016,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c90c91d9-8688-4e72-a77a-6f56b6372d7a,SPLIT,2019,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c924ea3f-20a3-4d25-824f-dba4e19fe0fe,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c92c5513-f102-4e4b-a44e-e691a3705c4d,NEW_DISTRICT,1998,IND-000661,,,IND-000660,Kanker,Chhattisgarh,,3356,,,11380.833455543801,7239.028613937452,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,11380.833455543801,0.0,,,7239.028613937452
c937a010-63af-492f-9e33-79670c456840,SPLIT,1996,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c97bc74e-a010-4316-88c4-f70c491fd895,SPLIT,1970,IND-000044,United Mikir and North Cachar Hills,Assam,IND-000356,Mikir Hills,Assam,225,2041,15178.317373301981,,,10282.027432826195,10281.97700894336,10281.97700894336,10281.97700894336,0.6774121765979755,0.5663284421765039,1.0,0.1961471933045713,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.196) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,2977.184351859197,4896.340364358621,,10282.027432826195
c982e7b2-2976-47e6-95aa-e65341962095,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c9a2789b-d744-4949-a86a-7f26e6e21f96,SPLIT,2012,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
c9ba2f5f-48dc-4606-9184-139628552762,NEW_DISTRICT,1995,IND-000532,Tiruchchirappalli,Tamil_nadu,IND-000717,Perambalur,Tamilnadu,2857,3649,10927.182968699864,,,1730.1905198110492,1730.1847179994945,1730.1847179994945,1730.1847179994945,0.1583376724774798,0.13636138047886104,1.0,0.161162140786816,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.161) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,1761.0482000049058,9196.99825070037,,1730.1905198110492
ca589753-4a18-4d26-9e3d-c01158e780c1,NEW_DISTRICT,1990,IND-000124,Singhbhum,Bihar,IND-000631,Pashchimi Singhbhum,Jharkhand,658,3240,13468.991605306794,,,9899.482822783024,9899.33962849302,9899.33962849302,9899.33962849302,0.734972588786281,0.14555683334122949,1.0,4.049385672353023,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=5.049) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,54541.14162757248,3569.651976813773,,9899.482822783024
ca80deb0-03e4-44a2-8660-43dccc7641fa,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cac824a5-b1f4-4be6-9ec3-480b5abd1eec,SPLIT,2011,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cad89170-fc17-4191-8ae1-4763ec902a5e,NEW_DISTRICT,2014,IND-000409,Lohit,Arunachal Pradesh,IND-000867,Namsai,Arunachal Pradesh,2372,4123,23804.684843820523,,23804.684843820523,1340.95042730987,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,23804.684843820523,0.0,0.0,0.0,1340.95042730987
caee3e28-8614-4d11-8812-65c5dd9d1372,SPLIT,1972,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cb1742da-d2b6-4a9b-855b-19c5d40812fc,NEW_DISTRICT,2012,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cb1920c5-7fef-4aac-b00d-74b0d6d1937f,SPLIT,2023,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cb1c59e1-28b2-4fe4-a941-493f6171fb94,SPLIT,1997,IND-000116,Delhi,Delhi,IND-000595,North,Sikkim,633,3089,1467.8300703301863,4283.592764609291,,,,,,,,0.0,0.09796757451034721,UNMEASURED,UNMEASURED,UNMEASURED,SPLIT_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,143.79975178360073,1467.8300703301863,,
cb313e7a-c5ff-4895-b708-38d66dfbce16,SPLIT,1976,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cbb90321-2cde-498a-93bf-979d6cff4e16,NEW_DISTRICT,1981,IND-000388,Ratnagiri,Maharashtra,IND-000517,Sindhudurg,Maharashtra,2250,2827,13378.296173600285,,13378.296173600285,5087.485402885069,5087.191020456337,5087.191020456337,5087.191020456337,0.3802570188642567,0.19314370111409376,1.0,0.9687777373574895,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.969) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,13378.296173600285,12960.595496758844,-5087.191020456337,0.0,5087.485402885069
cc279ae3-29e3-4379-be37-6b3fa65018a4,NEW_DISTRICT,1989,IND-000424,Dibrugarh,Assam,IND-000511,Tinsukia,Assam,2449,2785,3387.1400086496506,3784.5383800528425,3387.135592155059,3784.521523674734,0.0670809723960851,0.0670809723960851,0.0670809723960851,1.980460572187219e-05,1.949376688640478e-05,1.0,0.01594555004575282,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.016) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3387.135592155059,54.00981051989464,-0.0626644778044465,-0.004416494591623632,-0.016856378108514036
cc32d82d-1145-484f-abcc-09191cd45d90,NEW_DISTRICT,1997,IND-000681,Panch-mahals,Gujarat,IND-000682,Dohad,Gujarat,3480,3485,8891.957069089576,,5261.0590755049825,3630.960988590402,3630.7700821213184,3630.7700821213184,3630.7700821213184,0.40832069407337607,0.18363441419519194,1.0,1.2235521367980438,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.224) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5261.0590755049825,10879.773072201022,0.12791146327617753,-3630.8979935845937,3630.960988590402
cc630202-debc-4bfb-b66a-a9d497564653,NEW_DISTRICT,2006,IND-000339,Doda,Jammu and Kashmir,IND-000728,Ramban,Jammu and Kashmir,1933,3674,11864.261557729396,,2432.7348161746036,1167.414121285927,1062.1111677409413,1062.1111677409413,1062.1111677409413,,0.08952189418388126,0.9998232224532806,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2432.7348161746036,0.0,8369.41557381385,-9431.526741554793,1167.414121285927
cc78c592-1cf5-4815-81bd-757127bd8abf,SPLIT,2006,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cc88a02b-91e0-428f-ac62-d246dda4d500,RENAME,1991,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cc96183f-ee74-4dc8-af9f-0223185da0c9,NEW_DISTRICT,1982,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cd20d14d-36a5-403b-adc9-b9e7e123cf58,SPLIT,2015,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cd7a8980-c9c2-4d1a-ae74-203826ab3f5e,RENAME,2001,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cd7bd567-5ea3-4175-aebb-44f5df587322,SPLIT,1978,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cd9db67c-d572-4eaa-a90c-df1e1a9323b1,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cda74b70-1b64-4b00-8cd4-1a17bc33e8b6,NEW_DISTRICT,1998,IND-000657,,,IND-000658,Mahasamund,Chhattisgarh,,3348,,,12766.44448476108,4738.910776417443,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,12766.44448476108,0.0,,,4738.910776417443
ce1beb02-63af-4b0c-a81d-a8145c908957,RENAME,1971,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
ceb0957b-31ba-43d7-8e26-d1ba634ded80,NEW_DISTRICT,2016,IND-000450,Bhiwani,Haryana,IND-000907,Charki Dadri,Haryana,2597,4222,4629.888132040494,,3311.215830671593,1380.6427704247228,1335.8255605768807,1335.8255605768807,1335.8255605768807,0.28852221100818537,0.22604289871002858,1.0,0.2764046676746357,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.276) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3311.215830671593,1279.7226905073926,-17.153259207979318,-1318.6723013689016,1380.6427704247228
ceb1b5de-9195-4424-b612-d32f43d28965,NEW_DISTRICT,1972,IND-000108,Shahabad,Bihar,IND-000433,Rohtas,Bihar,585,2497,11320.00803793858,,,7225.163126117326,7225.089389174495,7225.089389174495,7225.089389174495,0.6382583267573557,0.4414588240153388,1.0,0.4457935645096063,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.446) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,5046.386733510034,4094.9186487640845,,7225.163126117326
cf328dfe-4b6a-472c-815e-c4145cabe5e9,SPLIT,2022,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cf8cc53b-e06e-421c-98d6-53032c022ba9,SPLIT,1953,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
cfe15f88-a976-4bd7-911f-165d495e2e26,SPLIT,2009,IND-000411,Coimbatore,Tamil Nadu,IND-000801,Tiruppur,Tamil Nadu,2378,3954,7672.040002079485,,4735.282155245408,5189.799318363895,2949.0327071062325,2949.0327071062325,2949.0327071062325,0.3843870347791338,0.11351598782049599,1.0,2.386192924532965,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=3.386) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4735.282155245408,18306.967569695942,-12.27486027215582,-2936.757846834077,5189.799318363895
d0552555-5d0e-4084-a17f-0424d2962f5d,NEW_DISTRICT,1973,IND-000191,Durg,Madhya Pradesh,IND-000656,Rajnandgaon,Chhattisgarh,956,3340,19678.070072747803,,8535.461731568565,11142.427173263304,,,,,,0.0,0.34120632783251703,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,8535.461731568565,6714.282028353229,11142.608341179239,-11142.608341179239,11142.427173263304
d0629089-f038-44b9-ad1e-9d77a94cc37b,SPLIT,1979,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d0892f39-6eb4-4277-ba88-b90e5b5a0b02,NEW_DISTRICT,2019,IND-000833,Viluppuram,Tamil Nadu,IND-000892,Kallakurichi,Tamil Nadu,4032,4193,7195.058381544387,,3916.1790116396255,3275.7790130662725,3249.568475288236,3249.568475288236,3249.568475288236,,0.4516389309117365,0.9977260833975917,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3916.1790116396255,0.0,29.31089461652573,-3278.8793699047615,3275.7790130662725
d0958797-522c-410a-9f3a-6ecb69e95025,NEW_DISTRICT,2017,IND-000302,Barddhaman,West Bengal,IND-000900,Purba Bardhaman,West Bengal,1669,4210,7025.484441344885,,,5410.7688565254675,5359.174724284258,5359.174724284258,5359.174724284258,0.762819243146506,0.6080653962288302,1.0,0.25450197935525654,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.255) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,1787.9996962518321,1666.309717060627,,5410.7688565254675
d0be964c-9184-475b-b398-b0b7dc190a48,SPLIT,1972,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d0e20f52-5729-438d-9a6b-210affe3f1ee,SPLIT,2012,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d0e73d6c-2249-4511-8f8d-9358040d44f9,NEW_DISTRICT,1990,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d0ee6ee5-9464-430f-93e8-9de7ec47dda8,NEW_DISTRICT,1991,IND-000115,Saharsa,Bihar,IND-000588,Supaul,Bihar,624,3060,4081.1590558337907,,4081.1590558337907,2416.3136661746416,2416.1778555657083,2416.1778555657083,2416.1778555657083,,0.5920322688996685,1.000123495631263,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4081.1590558337907,0.0,-2416.177855565709,0.0,2416.3136661746416
d10f9dae-e7dc-49e9-862f-b9cbe22f472f,NEW_DISTRICT,2006,IND-000429,Baramula,Jammu and Kashmir,IND-000725,Ganderbal,Jammu and Kashmir,2476,3665,4742.946953088398,,2118.1222372098487,1286.6328115941467,41.04814460856768,41.04814460856768,41.04814460856768,0.008654565403022048,0.0054135617355942295,1.0,0.598682314107214,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.599) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2118.1222372098487,2839.518457562722,2583.7765712699816,-2624.8247158785493,1286.6328115941467
d137f9b2-a871-447c-8a0d-43bb9927413b,SPLIT,1995,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d14ca541-a16c-425b-93ca-ffdf8425f12e,NEW_DISTRICT,1981,IND-000308,Twenty Four Parganas,West Bengal,IND-000924,South Twenty Four Parganas,West Bengal,1713,4271,11290.395332520051,,,7276.049655554871,7275.532159606172,7275.532159606172,7275.532159606172,0.6444001246484476,0.3256896844155866,1.0,0.9785708773821034,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.979) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,11048.45206653495,4014.8631729138788,,7276.049655554871
d1558dd1-5739-43b5-853a-99dc02ee52ff,SPLIT,2019,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d15ed765-11c1-4bf8-a3e3-4b2d2fe0fa64,SPLIT,1992,IND-000312,West Dinajpur,West Bengal,IND-000619,Uttar Dinajpur,West Bengal,1745,3188,,,,3134.277241089086,,,,,,,,,UNMEASURED,UNMEASURED,SPLIT_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,3134.277241089086
d166799c-8c31-4f8a-8077-d31ecc6dd0e9,SPLIT,2023,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d194478d-a3bf-4a67-8369-988c5933a16e,NEW_DISTRICT,1999,IND-000694,Parbhani,Maharashtra,IND-000693,Hingoli,Maharashtra,3555,3548,10913.548958105644,,6294.014167959786,4619.302082499568,4619.224043791827,4619.224043791827,4619.224043791827,0.42325590525353946,0.21162927888470773,1.0,0.9999874662150245,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.000) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,6294.014167959786,10913.412170029684,0.31074635403092543,-4619.534790145858,4619.302082499568
d1980451-2581-415a-89a2-5a38e68cd050,SPLIT,1972,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d1caa0fa-beab-473a-a426-3f5ab61ce786,SPLIT,2017,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d1d2c275-6c65-46c2-8baf-2a88222a3b8d,NEW_DISTRICT,1966,IND-000327,Surat,Gujarat,IND-000686,Valsad,Gujarat,1859,3505,12625.329167375983,,7446.8664405000845,,,,,,,0.0,0.42061785069025803,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,7446.8664405000845,5310.438818638711,5178.462726875899,-5178.462726875899,
d1ef5f30-8eb0-41b6-804a-4ad37f4c055a,NEW_DISTRICT,2000,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d1f6110e-47f0-4e6b-ac3c-a6c032b4cca5,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d20ff19c-fe7b-44cd-97ca-35e304eefcdb,NEW_DISTRICT,1998,IND-000689,Akola,Maharashtra,IND-000690,Washim,Maharashtra,3527,3532,10626.638831167655,,5557.947124413568,5068.70750192437,5068.4766630558215,5068.4766630558215,5068.4766630558215,0.476959530062329,0.2384779090017232,1.0,1.0000155656299494,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.000) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5557.947124413568,10626.804241495307,0.21504369826470793,-5068.691706754086,5068.70750192437
d289a1ff-2330-4841-9678-b3300ff862d9,SPLIT,1991,IND-000360,Hazaribag,Bihar,IND-000623,Chatra,Jharkhand,2072,3204,,,,3784.1655567055273,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,SPLIT_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,3784.1655567055273
d2d2b179-638e-47e5-8a36-96c257fbbc03,SPLIT,1985,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d30a0df7-b20d-4e4a-914c-5d0f63faf101,NEW_DISTRICT,1979,IND-000322,Ladakh,Jammu and Kashmir,IND-000425,Kargil,Jammu and Kashmir,1825,2455,96362.68229164062,,79535.61461965244,16826.933448942847,16826.900140210597,16826.900140210597,16826.900140210597,0.17462050391337347,0.05877170169746725,1.0,1.9711663754820066,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.971) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,79535.61461965244,189946.8791845374,0.16753177759528626,-16827.06767198819,16826.933448942847
d3243590-d339-4c0d-bf59-07c899b20e46,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d3bff707-d836-420b-aef0-6eef115861e5,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d3f4ab31-f7af-49b1-a430-64e185b30ee4,RENAME,1991,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d405bed1-dcaf-407a-a1a4-bbe72e0b3cd1,NEW_DISTRICT,1993,IND-000201,South Arcot,Madras,IND-000713,Viluppuram,Tamilnadu,1016,3642,,,,7202.29671420198,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,7202.29671420198
d4083c81-446c-4364-96a1-8b668304d7e0,SPLIT,1965,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d416755b-a9df-4967-9aef-a2fba0379ab3,NEW_DISTRICT,2019,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d4187a8c-487e-43bd-b8f4-e12eed34090e,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d42ecb2b-ba78-4e39-8f5f-11e4c47047fa,RENAME,2011,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d47b69fa-c7ab-4c53-9763-6f69b6203766,NEW_DISTRICT,2016,IND-000806,,,IND-000906,Kumuram Bheem,Telangana,,4221,,,3996.46639268975,4536.315773196092,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3996.46639268975,0.0,,,4536.315773196092
d4a351ed-a384-443b-a68d-538ddf34663d,SPLIT,1997,IND-000390,Imphal,Manipur,IND-000608,Imphal West,Manipur,2264,3144,1060.9735665754404,,,519.4862202995649,339.09834427202105,339.09834427202105,339.09834427202105,0.31961054917376164,0.09822497664661155,1.0,2.2538623075843427,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=3.254) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,2391.2883310477123,721.8752223034194,,519.4862202995649
d4b983b8-7912-440b-a224-04a38aad406b,SPLIT,1989,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
d4e3ffd7-19df-4977-86ab-981d80f81b3c,NEW_DISTRICT,1997,IND-000283,Basti,Uttar Pradesh,IND-000580,Sant Kabir Nagar,Uttar Pradesh,1516,3027,7166.278863627633,,2791.136396990393,1594.862172828602,1594.8313578382526,1594.8313578382526,1594.8313578382526,0.22254665052637027,0.1381827744204652,1.0,0.6105238258511225,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.611) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2791.136396990393,4375.183988937977,2780.3111087989873,-4375.1424666372395,1594.862172828602
