event_id,event_type,effective_year,source_area_before_km2,retained_area,transferred_area,unaccounted_area,multi_target_overlap_km2,overlap_status,measurement_status,split_semantics,geometry_diagnosis
41e64655-48ce-4e6d-b222-02f4f3a37a9b,SPLIT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
54ff2c22-1279-4d45-a73a-477f3118b1e1,SPLIT,1980,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
88493fbb-a7a3-4753-9530-e96353fe06cc,SPLIT,1980,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
d72007a5-1020-4121-bccf-713b099faaf3,SPLIT,1973,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
2271eaa9-2124-4e7c-896c-7b92162fa1ca,SPLIT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
402fb3ef-739f-448d-880e-8ffd10992504,SPLIT,1989,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
7b74991c-d405-4b10-b3e0-6dd24b98a22a,SPLIT,1989,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
6a831ce5-5a4d-43a1-ab14-7dc59f346d5f,SPLIT,1986,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
1240e309-fc1d-46a5-b2fa-5aaeb9124ca9,SPLIT,1982,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
7b549eee-82e4-43e1-b7ba-069dce690d39,SPLIT,1990,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
c8952077-97aa-4898-b7b0-69e45207a201,SPLIT,1985,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
43ef7352-40a4-4285-bdd4-0000c5a3b809,SPLIT,1989,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
ac44ba36-d6fa-4730-b29a-0a89b6a86814,SPLIT,1998,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
32f083c1-5d41-4b73-8ef2-ebe77a3da77f,SPLIT,1998,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
5fce86e9-74ac-40d9-bc47-65be9d95bec2,SPLIT,1998,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
99d43ce7-9037-40b9-aad4-e9cab165baa2,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
dbc69178-fc91-4796-a845-edaf342dfd87,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
449aa272-760e-4495-9364-d995ecc09410,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
61217905-1340-4e68-9bc7-ebdd74f58406,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
e6791a8f-ae76-48b0-bcd7-0c90527ed484,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
ab54f6ba-7fb7-4bdd-ada3-a82bc3dbef4b,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
de6fc419-8ae7-40a4-93ca-5bed48ecf2bd,SPLIT,1997,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
2d6ed94f-c939-48ed-a815-df2271d97627,SPLIT,1998,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
a0eb050e-5fb1-4c81-a5ac-4621f5281e40,SPLIT,1992,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
4fd0433b-dcd9-4316-8d2e-df2959e11172,SPLIT,1993,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
