district_id,district_name,state,parent_district,child_district,event_type,effective_year,source,confidence_score
2c6ec090c1af,Kargil,Ladakh,Ladakh,Kargil,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
975159a2f24f,Sehore,Madhya Pradesh,Sehore,Sehore,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
36644fbd6cc6,Bhopal,Madhya Pradesh,Sehore,Bhopal,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1d818e49349d,Tengnoupal,Manipur,Manipur Central,Tengnoupal,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c455ba3db273,Manipur Central,Manipur,Manipur Central,Manipur Central,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a684ee23b131,East Garo Hills,Meghalaya,Garo Hills,East Garo Hills,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2f4d25c94f24,West Garo Hills,Meghalaya,Garo Hills,West Garo Hills,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
283447acbda3,West Khasi Hills,Meghalaya,United Khasi And Jaintia Hills,West Khasi Hills,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
82dbe257807f,East Khasi Hills,Meghalaya,United Khasi And Jaintia Hills,East Khasi Hills,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e2fed61148b7,Jaintia Hills,Meghalaya,United Khasi And Jaintia Hills,Jaintia Hills,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f310795ad14d,Aizawl,Mizoram,Mizoram,Aizawl,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e201c752f1f3,Lunglei,Mizoram,Mizoram,Lunglei,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2bb7ef120537,Chhimtuipui,Mizoram,Mizoram,Chhimtuipui,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b4945a7b731f,Tuensang,Nagaland,Tuensang,Tuensang,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5b6909bd75f0,Mon,Nagaland,Tuensang,Mon,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cb80bb3d1473,Mokokchung,Nagaland,Mokokchung,Mokokchung,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2980e0861b4e,Wokha,Nagaland,Mokokchung,Wokha,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cf87104b3060,Zunheboto,Nagaland,Mokokchung,Zunheboto,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b5e8b448052d,Kohima,Nagaland,Kohima,Kohima,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7664a65e599c,Phek,Nagaland,Kohima,Phek,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
781bc27d4d81,Bathinda,Punjab,Bhatinda,Bathinda,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6e6ca1d340df,Faridkot,Punjab,Bhatinda,Faridkot,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
134383ac1366,East District,Sikkim,Sikkim,East District,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6566e5461f38,West District,Sikkim,Sikkim,West District,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
817b7df6e0f9,North District,Sikkim,Sikkim,North District,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a2503ef0b36e,South District,Sikkim,Sikkim,South District,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cfe087f47e03,Tiruchchirappalli,Tamil Nadu,Tiruchirapalli,Tiruchchirappalli,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
24a34cee1b33,Pudukkottai,Tamil Nadu,Tiruchirapalli,Pudukkottai,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f1c3807c6d83,Thanjavur,Tamil Nadu,Thanjavur,Thanjavur,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
24a34cee1b33,Pudukkottai,Tamil Nadu,Thanjavur,Pudukkottai,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0c6463515e63,Coimbatore,Tamil Nadu,Coimbatore,Coimbatore,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ac1bee1260c9,Periyar,Tamil Nadu,Coimbatore,Periyar,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ce5a5080bb2c,Ranga Reddy,Telangana,Hyderabad,Ranga Reddy,SPLIT,1978,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e68993c2726b,Hyderabad,Telangana,Hyderabad,Hyderabad,SPLIT,1978,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dcd16ad19c25,Bulandshahr,Uttar Pradesh,Bulandshahr,Bulandshahr,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b17efe34673f,Ghaziabad,Uttar Pradesh,Bulandshahr,Ghaziabad,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b519f39f89bd,Jhansi,Uttar Pradesh,Jhansi,Jhansi,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
181c273e7d41,Lalitpur,Uttar Pradesh,Jhansi,Lalitpur,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ff98dbec43a1,Lower Subansiri,Arunachal Pradesh,Subansiri,Lower Subansiri,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d959ebd85736,Upper Subansiri,Arunachal Pradesh,Subansiri,Upper Subansiri,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5ff12f718e1f,Tawang,Arunachal Pradesh,West Kameng,Tawang,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
270f9ba7e1d9,West Kameng,Arunachal Pradesh,West Kameng,West Kameng,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c1ce8ff8705b,Changlang,Arunachal Pradesh,Tirap,Changlang,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a81385c4fd55,Tirap,Arunachal Pradesh,Tirap,Tirap,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b717212b7701,East Siang,Arunachal Pradesh,West Siang,East Siang,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3b68c18db0e3,West Siang,Arunachal Pradesh,West Siang,West Siang,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0e4b4f825872,Kokrajhar,Assam,Goalpara,Kokrajhar,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6bc2be14394d,Dhuburi,Assam,Goalpara,Dhuburi,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
fd7a8f6a4b1f,Goalpara,Assam,Goalpara,Goalpara,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9fa5f5e60c20,Barpeta,Assam,Kamrup,Barpeta,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d204ba7b69ab,Kamrup,Assam,Kamrup,Kamrup,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a8367eb0a586,Sonitpur,Assam,Darrang,Sonitpur,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
568e8b2f08f7,Darrang,Assam,Darrang,Darrang,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a56996f962ac,Sibsagar,Assam,Sibsagar,Sibsagar,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
69b0c45cf89a,Jorhat,Assam,Sibsagar,Jorhat,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
93bb4b4a6d8a,Cachar,Assam,Cachar,Cachar,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
078690558387,Karimganj,Assam,Cachar,Karimganj,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d204ba7b69ab,Kamrup,Assam,Kamrup,Kamrup,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1df972c05ea8,Nalbali,Assam,Kamrup,Nalbali,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9c4988d19608,Golaghat,Assam,Sibsagar,Golaghat,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a56996f962ac,Sibsagar,Assam,Sibsagar,Sibsagar,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
469feed58f5f,Hailakandi,Assam,Cachar,Hailakandi,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
93bb4b4a6d8a,Cachar,Assam,Cachar,Cachar,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cf556d7e0d63,Bongaigaon,Assam,Goalpara,Bongaigaon,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
fd7a8f6a4b1f,Goalpara,Assam,Goalpara,Goalpara,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cf556d7e0d63,Bongaigaon,Assam,Kokrajihar,Bongaigaon,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ddbfb8fa2684,Kokrajihar,Assam,Kokrajihar,Kokrajihar,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
369aca1522a1,Tinsukia,Assam,Dibrugarh,Tinsukia,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d31a39325679,Dibrugarh,Assam,Dibrugarh,Dibrugarh,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
71dd119e75d3,Lakhimpur,Assam,Lakhimpur,Lakhimpur,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c89f53c94fd1,Dhemaji,Assam,Lakhimpur,Dhemaji,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7eee269287a6,Marigaon,Assam,Nagaon,Marigaon,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
aa48580f9c17,Nagaon,Assam,Nagaon,Nagaon,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e69e0ee73e42,Saharsa,Bihar,Saharsa,Saharsa,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
82a838aa5f88,Madhepura,Bihar,Saharsa,Madhepura,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0ad959805ff7,Purnia,Bihar,Purnia,Purnia,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
91cc98481b31,Araria,Bihar,Purnia,Araria,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2ebadcba5739,Kishanganj,Bihar,Purnia,Kishanganj,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4a146df6a800,Munger,Bihar,Munger,Munger,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2110069e0657,Khagaria,Bihar,Munger,Khagaria,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d687db9158e6,Gaya,Bihar,Gaya,Gaya,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
60591645fd04,Jehanabad,Bihar,Gaya,Jehanabad,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2f94b45e00de,North Goa,Goa,Goa,North Goa,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e0e93f672cb2,South Goa,Goa,Goa,South Goa,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2f94b45e00de,North Goa,Goa,Goa,North Goa,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e0e93f672cb2,South Goa,Goa,Goa,South Goa,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
130ed91ec4c0,Ambala,Haryana,Ambala,Ambala,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5d64670cadd6,Yamunanagar,Haryana,Ambala,Yamunanagar,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
8752e1204dd2,Karnal,Haryana,Karnal,Karnal,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
665d9e0ab531,Panipat,Haryana,Karnal,Panipat,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2b79d83f649f,Kurukshetra,Haryana,Kurukshetra,Kurukshetra,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
014d48d07ffd,Kaithal,Haryana,Kurukshetra,Kaithal,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
db9cc361115c,Mahendragarh,Haryana,Mahendragarh,Mahendragarh,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b59df392d868,Rewari,Haryana,Mahendragarh,Rewari,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e5c3b619a610,Deoghar,Jharkhand,Santhal Pargana,Deoghar,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4a71caeeeb3d,Dumka,Jharkhand,Santhal Pargana,Dumka,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
823b8e5fe164,Godda,Jharkhand,Santhal Pargana,Godda,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2a66bbc394dd,Sahibganj,Jharkhand,Santhal Pargana,Sahibganj,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9bcb3bf81363,Ranchi,Jharkhand,Ranchi,Ranchi,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2f04809ca172,Gumla,Jharkhand,Ranchi,Gumla,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c7dd5ecb0d39,Lohardaga,Jharkhand,Ranchi,Lohardaga,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3fc80a9b3fd7,Pashchimi Singhbhum,Jharkhand,Singhbhum,Pashchimi Singhbhum,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a9fcca6a4890,Purbi Singhbhum,Jharkhand,Singhbhum,Purbi Singhbhum,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bf74232be880,Bangalore,Karnataka,Bangalore,Bangalore,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5535cdf9ecb0,Bengaluru Rural,Karnataka,Bangalore,Bengaluru Rural,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bee845215b74,Pathanamthitta,Kerala,Kollam,Pathanamthitta,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0cd6be3100b1,Kollam,Kerala,Kollam,Kollam,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bee845215b74,Pathanamthitta,Kerala,Alappuzha,Pathanamthitta,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a1f4cc1245a2,Alappuzha,Kerala,Alappuzha,Alappuzha,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bee845215b74,Pathanamthitta,Kerala,Idukki,Pathanamthitta,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cdfd4cce0a90,Idukki,Kerala,Idukki,Idukki,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b9066945308c,Kannur,Kerala,Kannur,Kannur,SPLIT,1984,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
54adaaa9f271,Kasaragod,Kerala,Kannur,Kasaragod,SPLIT,1984,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e1713021f65b,Aurangabad,Maharashtra,Aurangabad,Aurangabad,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
8743d681ed80,Jalna,Maharashtra,Aurangabad,Jalna,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1f7dcf419410,Ratnagiri,Maharashtra,Ratnagiri,Ratnagiri,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
582e208d34f7,Sindhudurg,Maharashtra,Ratnagiri,Sindhudurg,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5508e00a1cf4,Chandrapur,Maharashtra,Chandrapur,Chandrapur,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
300b972f3834,Gadchiroli,Maharashtra,Chandrapur,Gadchiroli,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bdd3e3fd6c69,Osmanabad,Maharashtra,Osmanabad,Osmanabad,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
15225eb7398b,Latur,Maharashtra,Osmanabad,Latur,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3a24710dc465,Mumbai,Maharashtra,Greater Bombay,Mumbai,SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d03e4b56e4a9,Mumbai (Suburban),Maharashtra,Greater Bombay,Mumbai (Suburban),SPLIT,1990,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
401ebf816b8d,Thoubal,Manipur,Manipur Central,Thoubal,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d3c4c9257a12,Bishnupur,Manipur,Manipur Central,Bishnupur,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d6cd296275a0,Imphal,Manipur,Manipur Central,Imphal,SPLIT,1983,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
68be6cacba1a,Bharatpur,Rajasthan,Bharatpur,Bharatpur,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d806dc66bbf5,Dhaulpur,Rajasthan,Bharatpur,Dhaulpur,SPLIT,1982,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
af9ea446377c,Pasumpon Muthuramalinga Thevar,Tamil Nadu,Ramanathapuram,Pasumpon Muthuramalinga Thevar,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9d363c92b34d,Kamarajar,Tamil Nadu,Ramanathapuram,Kamarajar,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
701a0eefba4c,Ramanathapuram,Tamil Nadu,Ramanathapuram,Ramanathapuram,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0f7907e15ed6,Dindigul Anna,Tamil Nadu,Madurai,Dindigul Anna,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9841d9398380,Madurai,Tamil Nadu,Madurai,Madurai,SPLIT,1985,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c2fe3b0375b7,Chidambaranar,Tamil Nadu,Tirunelveli,Chidambaranar,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c03c86a43468,Tirunelveli Kattabomman,Tamil Nadu,Tirunelveli,Tirunelveli Kattabomman,SPLIT,1986,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5d829792b11a,North Arcot Ambedkar,Tamil Nadu,North Arcot,North Arcot Ambedkar,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b4faf6964e59,Tiruvannamalai Sambuvarayar,Tamil Nadu,North Arcot,Tiruvannamalai Sambuvarayar,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
73deaa11cbfe,Hardwar,Uttar Pradesh,Sahranpur,Hardwar,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bdb7888dcd19,Sahranpur,Uttar Pradesh,Sahranpur,Sahranpur,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c39936e89f88,Basti,Uttar Pradesh,Basti,Basti,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
de6bc5836fb1,Siddharthnagar,Uttar Pradesh,Basti,Siddharthnagar,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2860f3b79829,Mainpuri,Uttar Pradesh,Mainpuri,Mainpuri,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ce12985785a8,Firozabad,Uttar Pradesh,Mainpuri,Firozabad,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d746d2a4efe2,Agra,Uttar Pradesh,Agra,Agra,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ce12985785a8,Firozabad,Uttar Pradesh,Agra,Firozabad,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5607e59a5286,Azamgarh,Uttar Pradesh,Azamgarh,Azamgarh,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7e8c1bc3333d,Mau,Uttar Pradesh,Azamgarh,Mau,SPLIT,1988,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e9f620587284,Gorakhpur,Uttar Pradesh,Gorakhpur,Gorakhpur,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
8ae0170c4100,Maharajganj,Uttar Pradesh,Gorakhpur,Maharajganj,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b269a6dd203b,Kanpur Dehat,Uttar Pradesh,Kanpur,Kanpur Dehat,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9fe7d0eab9eb,Kanpur Nagar,Uttar Pradesh,Kanpur,Kanpur Nagar,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0045d4b847e1,Mirzapur,Uttar Pradesh,Mirzapur,Mirzapur,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
290d9cc8270b,Sonbhadra,Uttar Pradesh,Mirzapur,Sonbhadra,SPLIT,1989,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dab92636cf87,Sahranpur,Uttarakhand,Sahranpur,Sahranpur,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dfcedec5b532,Hardwar,Uttarakhand,Sahranpur,Hardwar,SPLIT,1987,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
79dcb92f0837,North Twenty Four Parganas,West Bengal,Twenty Four Parganas,North Twenty Four Parganas,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
595af4035b7a,South Twenty Four Parganas,West Bengal,Twenty Four Parganas,South Twenty Four Parganas,SPLIT,1981,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
20fec8578abc,Papum Pare,Arunachal Pradesh,Lower Subansiri,Papum Pare,SPLIT,1992,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ff98dbec43a1,Lower Subansiri,Arunachal Pradesh,Lower Subansiri,Lower Subansiri,SPLIT,1992,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b717212b7701,East Siang,Arunachal Pradesh,East Siang,East Siang,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f934e7341368,Upper Siang,Arunachal Pradesh,East Siang,Upper Siang,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0d6807df0661,Sitamarhi,Bihar,Sitamarhi,Sitamarhi,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d08a0a28d007,Sheohar,Bihar,Sitamarhi,Sheohar,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e69e0ee73e42,Saharsa,Bihar,Saharsa,Saharsa,SPLIT,1991,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1945868960d1,Supaul,Bihar,Saharsa,Supaul,SPLIT,1991,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c177652c3851,Bhagalpur,Bihar,Bhagalpur,Bhagalpur,SPLIT,1991,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e2dc67182c1b,Banka,Bihar,Bhagalpur,Banka,SPLIT,1991,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4a146df6a800,Munger,Bihar,Munger,Munger,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e4217653930c,Lakhisarai,Bihar,Munger,Lakhisarai,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2648e06906f4,Sheikhpura,Bihar,Munger,Sheikhpura,SPLIT,1994,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
